date,cpu,memory
1723219200000,2.97,16.36
1723220100000,2.85,16.27
1723221000000,2.82,16.26
1723221900000,2.76,16.26
1723222800000,2.88,16.25
1723223700000,2.76,16.25
1723224600000,2.82,16.27
1723225500000,2.79,16.25
1723226400000,4.54,16.25
1723227300000,2.82,16.25
1723228200000,2.7,16.26
1723229100000,2.79,16.25
1723230000000,2.85,16.25
1723230900000,2.85,16.25
1723231800000,2.73,16.25
1723232700000,2.63,16.25
1723233600000,2.6,16.25
1723234500000,2.51,16.26
1723235400000,3.29,16.26
1723236300000,2.63,16.26
1723237200000,2.53,16.27
1723238100000,2.48,16.25
1723239000000,2.66,16.25
1723239900000,2.54,16.26
1723240800000,6.05,16.26
1723241700000,2.63,16.27
1723242600000,2.47,16.27
1723243500000,2.66,16.26
1723244400000,2.54,16.26
1723245300000,2.6,16.26
1723246200000,2.57,16.27
1723247100000,2.69,16.27
1723248000000,2.63,16.26
1723248900000,2.63,16.26
1723249800000,2.6,16.26
1723250700000,2.6,16.26
1723251600000,2.63,16.26
1723252500000,2.6,16.26
1723253400000,2.53,16.26
1723254300000,2.51,16.26
1723255200000,2.66,16.26
1723256100000,2.6,16.27
1723257000000,2.69,16.27
1723257900000,2.54,16.26
1723258800000,2.82,16.26
1723259700000,2.53,16.27
1723260600000,2.57,16.28
1723261500000,2.54,16.29
1723262400000,2.7,16.29
1723263300000,2.57,16.28
1723264200000,2.63,16.28
1723265100000,2.57,16.28
1723266000000,2.57,16.27
1723266900000,2.63,16.27
1723267800000,2.66,16.27
1723268700000,2.66,16.29
1723269600000,2.54,16.27
1723270500000,2.6,16.27
1723271400000,2.54,16.29
1723272300000,2.54,16.29
1723273200000,2.6,16.29
1723274100000,2.51,16.27
1723275000000,2.6,16.29
1723275900000,2.6,16.28
1723276800000,2.66,16.27
1723277700000,2.88,16.28
1723278600000,3.07,16.28
1723279500000,2.91,16.27
1723280400000,2.98,16.27
1723281300000,2.98,16.29
1723282200000,2.57,16.29
1723283100000,2.54,16.27
1723284000000,2.6,16.27
1723284900000,2.72,16.27
1723285800000,2.67,16.27
1723286700000,2.63,16.28
1723287600000,2.6,16.28
1723288500000,2.63,16.28
1723289400000,2.6,16.28
1723290300000,2.57,16.29
1723291200000,2.54,16.3
1723292100000,2.57,16.29
1723293000000,2.6,16.29
1723293900000,2.57,16.29
1723294800000,2.57,16.29
1723295700000,2.6,16.3
1723296600000,2.54,16.3
1723297500000,2.63,16.3
1723298400000,2.54,16.3
1723299300000,2.66,16.3
1723300200000,2.69,16.29
1723301100000,2.63,16.29
1723302000000,2.67,16.3
1723302900000,2.57,16.29
1723303800000,2.69,16.3
1723304700000,2.54,16.3
1723305600000,2.76,16.31
1723306500000,2.6,16.3
1723307400000,2.69,16.3
1723308300000,2.72,16.3
1723309200000,2.69,16.32
1723310100000,2.63,16.3
1723311000000,2.57,16.31
1723311900000,2.7,16.31
1723312800000,5.29,16.32
1723313700000,2.66,16.32
1723314600000,2.51,16.32
1723315500000,2.69,16.32
1723316400000,2.6,16.33
1723317300000,2.66,16.31
1723318200000,3.29,16.32
1723319100000,2.6,16.31
1723320000000,2.66,16.33
1723320900000,2.57,16.33
1723321800000,4.29,16.5
1723322700000,2.63,16.49
1723323600000,2.63,16.48
1723324500000,2.6,16.47
1723325400000,2.54,16.48
1723326300000,2.6,16.49
1723327200000,5.82,16.51
1723328100000,2.73,16.49
1723329000000,2.6,16.5
1723329900000,2.63,16.5
1723330800000,2.57,16.5
1723331700000,2.69,16.49
1723332600000,2.69,16.49
1723333500000,2.66,16.48
1723334400000,2.69,16.49
1723335300000,2.54,16.49
1723336200000,2.66,16.48
1723337100000,2.7,16.48
1723338000000,2.7,16.48
1723338900000,2.76,16.49
1723339800000,2.63,16.5
1723340700000,2.64,16.5
1723341600000,2.6,16.5
1723342500000,2.69,16.51
1723343400000,2.73,16.52
1723344300000,2.75,16.52
1723345200000,2.94,16.51
1723346100000,2.66,16.48
1723347000000,2.69,16.5
1723347900000,2.72,16.49
1723348800000,2.75,16.49
1723349700000,2.57,16.49
1723350600000,2.72,16.5
1723351500000,2.6,16.48
1723352400000,2.63,16.49
1723353300000,2.69,16.5
1723354200000,2.63,16.51
1723355100000,2.63,16.5
1723356000000,2.66,16.49
1723356900000,2.57,16.5
1723357800000,2.63,16.49
1723358700000,2.63,16.5
1723359600000,2.72,16.49
1723360500000,2.6,16.48
1723361400000,2.73,16.48
1723362300000,2.69,16.5
1723363200000,2.63,16.51
1723364100000,2.63,16.51
1723365000000,2.66,16.52
1723365900000,2.85,16.52
1723366800000,2.66,16.52
1723367700000,2.79,16.53
1723368600000,2.66,16.52
1723369500000,2.76,16.5
1723370400000,2.7,16.51
1723371300000,2.76,16.51
1723372200000,2.76,16.5
1723373100000,2.73,16.51
1723374000000,2.69,16.51
1723374900000,2.7,16.52
1723375800000,2.69,16.51
1723376700000,2.79,16.52
1723377600000,2.75,16.51
1723378500000,2.57,16.52
