date,cpu,memory
1723219200000,2.73,44.21
1723220100000,2.89,44.19
1723221000000,2.8,44.18
1723221900000,2.89,44.17
1723222800000,2.77,44.17
1723223700000,2.33,44.16
1723224600000,2.83,44.15
1723225500000,2.86,44.14
1723226400000,3.64,44.13
1723227300000,2.8,44.1
1723228200000,3.02,44.11
1723229100000,2.92,44.1
1723230000000,2.36,44.1
1723230900000,2.39,44.16
1723231800000,3.92,44.23
1723232700000,2.83,44.23
1723233600000,2.42,44.23
1723234500000,2.89,44.22
1723235400000,5.15,44.26
1723236300000,2.54,44.16
1723237200000,2.32,44.16
1723238100000,2.8,44.19
1723239000000,2.48,44.18
1723239900000,2.77,44.17
1723240800000,6.0,44.17
1723241700000,2.48,44.16
1723242600000,2.42,44.15
1723243500000,2.32,44.21
1723244400000,2.38,44.22
1723245300000,2.86,44.21
1723246200000,2.26,44.21
1723247100000,2.42,44.19
1723248000000,2.36,44.22
1723248900000,4.74,44.24
1723249800000,2.86,44.24
1723250700000,3.77,44.21
1723251600000,2.57,44.21
1723252500000,2.64,44.23
1723253400000,2.42,44.23
1723254300000,2.45,44.24
1723255200000,2.45,44.23
1723256100000,2.64,44.23
1723257000000,2.99,44.24
1723257900000,3.55,44.25
1723258800000,4.64,44.25
1723259700000,3.01,44.26
1723260600000,2.92,44.25
1723261500000,5.81,44.25
1723262400000,2.45,44.25
1723263300000,2.51,44.24
1723264200000,2.89,44.26
1723265100000,2.48,44.26
1723266000000,2.45,44.26
1723266900000,2.39,44.24
1723267800000,2.8,44.23
1723268700000,4.58,44.25
1723269600000,3.01,44.27
1723270500000,3.55,44.24
1723271400000,2.29,44.25
1723272300000,2.51,44.25
1723273200000,2.36,44.26
1723274100000,2.88,44.26
1723275000000,2.2,44.27
1723275900000,2.42,44.25
1723276800000,6.28,44.25
1723277700000,2.51,44.26
1723278600000,2.39,44.27
1723279500000,2.42,44.27
1723280400000,2.57,44.28
1723281300000,2.99,44.26
1723282200000,2.42,44.27
1723283100000,2.54,44.27
1723284000000,2.98,44.28
1723284900000,2.76,44.26
1723285800000,2.92,44.24
1723286700000,2.42,44.24
1723287600000,2.54,44.23
1723288500000,2.51,44.23
1723289400000,2.26,44.26
1723290300000,2.48,44.25
1723291200000,2.45,44.26
1723292100000,2.67,44.26
1723293000000,2.48,44.24
1723293900000,2.48,44.27
1723294800000,2.48,44.29
1723295700000,3.58,44.3
1723296600000,2.45,44.31
1723297500000,2.57,44.28
1723298400000,3.24,44.27
1723299300000,2.36,44.24
1723300200000,2.39,44.23
1723301100000,2.42,44.22
1723302000000,2.79,44.2
1723302900000,2.98,44.25
1723303800000,2.42,44.27
