date,cpu,memory
1723219200000,7.05,41.97
1723220100000,3.39,42.03
1723221000000,7.4,42.05
1723221900000,3.4,42.08
1723222800000,8.06,42.19
1723223700000,3.9,42.28
1723224600000,8.31,42.26
1723225500000,4.03,42.29
1723226400000,7.69,42.16
1723227300000,4.4,42.25
1723228200000,7.8,42.19
1723229100000,6.9,42.31
1723230000000,3.15,42.21
1723230900000,3.52,42.05
1723231800000,10.29,42.2
1723232700000,5.52,42.39
1723233600000,5.03,42.34
1723234500000,6.67,42.22
1723235400000,8.17,42.36
1723236300000,3.52,42.34
1723237200000,3.38,42.35
1723238100000,4.26,42.36
1723239000000,7.15,42.27
1723239900000,3.39,42.3
1723240800000,16.28,42.49
1723241700000,3.4,42.6
1723242600000,4.28,42.57
1723243500000,6.15,42.37
1723244400000,3.14,42.41
1723245300000,3.38,42.44
1723246200000,3.65,42.63
1723247100000,6.44,42.65
1723248000000,10.2,42.51
1723248900000,3.02,42.55
1723249800000,3.14,42.72
1723250700000,4.89,42.74
1723251600000,10.44,42.65
1723252500000,3.26,42.67
1723253400000,3.15,42.8
1723254300000,7.56,42.81
1723255200000,10.56,42.68
1723256100000,3.38,42.72
1723257000000,3.88,42.88
1723257900000,7.42,42.88
1723258800000,8.07,42.8
1723259700000,3.13,42.8
1723260600000,3.4,42.93
1723261500000,7.3,42.83
1723262400000,3.26,42.86
1723263300000,2.9,43.02
1723264200000,7.03,43.04
1723265100000,4.02,42.93
1723266000000,3.4,42.92
1723266900000,6.91,43.09
1723267800000,5.77,42.97
1723268700000,3.27,43.01
1723269600000,5.16,43.18
1723270500000,6.04,43.07
1723271400000,3.13,43.13
1723272300000,4.29,43.26
1723273200000,11.43,43.16
1723274100000,3.52,43.19
1723275000000,5.15,43.32
1723275900000,7.15,43.22
1723276800000,3.15,43.24
1723277700000,7.4,43.38
1723278600000,4.91,43.26
1723279500000,3.53,43.47
1723280400000,6.16,43.42
1723281300000,3.64,43.36
1723282200000,5.29,43.52
1723283100000,7.16,43.4
1723284000000,3.4,43.51
1723284900000,7.92,43.54
1723285800000,3.4,43.45
1723286700000,4.53,43.61
1723287600000,7.67,43.51
1723288500000,3.65,43.68
1723289400000,8.4,43.68
1723290300000,3.4,43.58
1723291200000,6.77,43.75
1723292100000,6.06,43.66
1723293000000,7.4,43.83
1723293900000,8.48,43.72
1723294800000,3.76,43.85
