date,cpu,memory
1723219200000,9.19,40.41
1723220100000,9.4,40.57
1723221000000,9.67,40.44
1723221900000,11.16,40.56
1723222800000,5.9,40.63
1723223700000,8.53,40.54
1723224600000,8.8,40.66
1723225500000,4.9,40.68
1723226400000,10.15,40.58
1723227300000,8.69,40.72
1723228200000,4.13,40.91
1723229100000,9.41,40.68
1723230000000,9.43,40.54
1723230900000,4.52,40.36
1723231800000,5.64,40.44
1723232700000,8.83,40.33
1723233600000,4.52,40.23
1723234500000,4.14,40.24
1723235400000,20.09,40.39
1723236300000,11.77,40.35
1723237200000,11.26,40.12
1723238100000,4.26,40.04
1723239000000,4.26,40.05
1723239900000,5.52,40.19
1723240800000,20.63,40.25
1723241700000,4.27,40.23
1723242600000,4.27,40.2
1723243500000,6.89,40.21
1723244400000,8.16,40.21
1723245300000,4.38,40.29
1723246200000,4.15,40.43
1723247100000,7.2,40.44
1723248000000,4.4,40.3
1723248900000,4.16,40.28
1723249800000,5.9,40.42
1723250700000,9.7,40.29
1723251600000,4.64,40.3
1723252500000,4.4,40.44
1723253400000,6.79,40.42
1723254300000,4.76,40.4
1723255200000,4.14,40.56
1723256100000,9.19,40.53
1723257000000,4.64,40.44
1723257900000,4.51,40.57
1723258800000,8.77,40.57
1723259700000,4.38,40.46
1723260600000,4.89,40.59
1723261500000,6.91,40.61
1723262400000,4.89,40.61
1723263300000,5.26,40.77
1723264200000,8.28,40.74
1723265100000,5.37,40.65
1723266000000,8.78,40.41
1723266900000,8.42,40.26
1723267800000,4.26,40.35
1723268700000,8.07,40.43
1723269600000,4.02,40.32
1723270500000,6.9,40.46
1723271400000,8.15,40.32
1723272300000,4.27,40.38
1723273200000,9.92,40.41
1723274100000,4.51,40.29
1723275000000,8.83,40.4
1723275900000,8.29,40.32
1723276800000,6.53,40.4
1723277700000,10.16,40.26
1723278600000,5.27,40.42
1723279500000,8.92,40.4
1723280400000,5.26,40.42
1723281300000,9.67,40.46
1723282200000,4.89,40.47
1723283100000,9.79,40.57
1723284000000,5.51,40.27
