date,cpu,memory
1723219200000,12.5,40.66
1723220100000,6.55,40.82
1723221000000,6.41,40.68
1723221900000,7.53,40.82
1723222800000,3.51,40.69
1723223700000,7.4,40.81
1723224600000,5.92,40.71
1723225500000,7.04,40.82
1723226400000,3.27,40.73
1723227300000,8.29,40.88
1723228200000,3.39,40.89
1723229100000,7.14,40.92
1723230000000,3.63,40.93
1723230900000,7.17,40.93
1723231800000,15.35,40.72
1723232700000,5.67,40.73
1723233600000,3.01,40.77
1723234500000,2.88,40.8
1723235400000,10.94,41.68
1723236300000,5.4,41.2
1723237200000,6.28,41.01
1723238100000,3.14,40.87
1723239000000,3.39,40.97
1723239900000,3.26,40.98
1723240800000,16.25,41.4
1723241700000,7.27,41.32
1723242600000,6.13,41.22
1723243500000,3.26,40.96
1723244400000,3.27,41.15
1723245300000,5.41,41.14
1723246200000,6.66,41.01
1723247100000,3.63,41.07
1723248000000,3.63,41.05
1723248900000,3.89,41.17
1723249800000,6.93,41.05
1723250700000,6.39,41.07
1723251600000,4.14,41.11
1723252500000,4.15,41.26
1723253400000,7.77,41.26
1723254300000,3.76,40.88
1723255200000,3.51,40.87
1723256100000,4.38,41.01
1723257000000,7.04,40.94
1723257900000,4.02,40.94
1723258800000,4.65,40.98
1723259700000,5.02,41.13
1723260600000,6.43,40.96
1723261500000,3.38,40.99
1723262400000,3.14,41.15
1723263300000,7.78,41.15
1723264200000,3.77,41.08
1723265100000,3.39,41.1
1723266000000,7.04,41.25
1723266900000,7.17,41.12
1723267800000,3.63,41.2
1723268700000,7.56,41.35
1723269600000,11.23,41.24
1723270500000,3.26,41.27
1723271400000,6.02,41.41
1723272300000,6.95,41.3
1723273200000,4.26,41.05
1723274100000,7.52,41.18
1723275000000,7.69,41.07
1723275900000,3.39,41.08
1723276800000,6.78,41.2
1723277700000,6.91,41.08
1723278600000,3.51,41.22
1723279500000,7.41,41.22
1723280400000,3.14,41.12
1723281300000,4.13,41.26
1723282200000,6.54,41.13
1723283100000,3.14,41.14
1723284000000,7.9,41.26
1723284900000,6.43,41.13
1723285800000,3.89,41.27
1723286700000,6.89,41.15
1723287600000,8.77,41.26
1723288500000,7.78,41.27
1723289400000,3.14,41.19
1723290300000,4.63,41.3
1723291200000,11.93,41.17
1723292100000,4.27,41.29
1723293000000,6.9,41.26
1723293900000,4.39,41.14
1723294800000,7.65,41.14
1723295700000,3.89,41.06
1723296600000,8.29,41.15
1723297500000,3.9,41.05
1723298400000,8.78,41.17
1723299300000,6.04,41.08
1723300200000,6.53,41.2
1723301100000,7.28,41.25
1723302000000,6.29,41.4
1723302900000,7.92,41.27
1723303800000,5.16,41.22
1723304700000,8.53,41.1
1723305600000,7.82,41.23
1723306500000,7.53,41.13
1723307400000,8.53,41.91
1723308300000,7.55,41.93
