date,cpu,memory
1723219200000,5.51,29.67
1723220100000,6.03,29.69
1723221000000,5.29,29.67
1723221900000,5.42,29.73
1723222800000,5.53,29.74
1723223700000,4.65,29.82
1723224600000,5.89,29.89
1723225500000,5.41,29.99
1723226400000,23.73,32.02
1723227300000,5.89,30.14
1723228200000,5.89,29.99
1723229100000,5.42,29.91
1723230000000,5.16,29.89
1723230900000,5.4,29.88
1723231800000,5.15,29.88
1723232700000,6.79,29.88
1723233600000,5.42,29.88
1723234500000,5.29,29.86
1723235400000,16.57,30.28
1723236300000,5.8,29.93
1723237200000,5.28,29.93
1723238100000,6.03,29.91
1723239000000,5.3,29.91
1723239900000,5.42,29.89
1723240800000,17.89,29.96
1723241700000,5.91,29.97
1723242600000,5.16,29.94
1723243500000,5.29,29.96
1723244400000,5.4,29.9
1723245300000,5.41,29.89
1723246200000,5.54,29.89
1723247100000,5.65,29.89
1723248000000,5.53,29.94
1723248900000,6.3,29.94
1723249800000,5.67,29.93
1723250700000,5.41,29.88
1723251600000,5.54,29.87
1723252500000,5.15,29.87
1723253400000,5.27,29.88
1723254300000,5.28,29.89
1723255200000,5.53,29.88
1723256100000,5.42,29.86
1723257000000,5.66,29.86
1723257900000,5.16,29.93
1723258800000,4.78,29.93
1723259700000,6.04,29.86
1723260600000,5.3,29.91
1723261500000,7.31,29.9
1723262400000,5.28,29.89
1723263300000,5.05,29.84
1723264200000,4.67,29.83
1723265100000,5.3,29.83
1723266000000,5.54,29.83
1723266900000,5.41,29.82
1723267800000,5.4,29.83
1723268700000,5.29,29.81
1723269600000,5.53,29.82
1723270500000,5.67,29.81
1723271400000,5.28,29.82
1723272300000,5.53,29.85
1723273200000,5.41,29.84
1723274100000,5.03,29.85
1723275000000,5.16,29.82
1723275900000,5.03,29.82
1723276800000,5.29,29.82
1723277700000,5.03,29.87
1723278600000,5.16,29.57
1723279500000,8.3,29.55
1723280400000,5.53,29.58
1723281300000,5.29,29.57
1723282200000,5.78,29.63
1723283100000,5.04,29.59
1723284000000,6.82,29.6
1723284900000,5.65,29.6
1723285800000,5.04,29.61
1723286700000,5.43,29.57
1723287600000,5.04,29.54
1723288500000,5.4,29.54
1723289400000,5.54,29.54
1723290300000,5.53,29.54
1723291200000,5.43,29.53
1723292100000,5.41,29.52
1723293000000,5.54,29.53
1723293900000,5.39,29.52
1723294800000,5.04,29.52
1723295700000,6.55,29.52
1723296600000,5.66,29.52
1723297500000,5.15,29.52
1723298400000,5.77,29.54
1723299300000,5.29,29.57
1723300200000,5.93,29.58
1723301100000,5.16,29.59
1723302000000,6.04,29.59
1723302900000,5.17,29.59
1723303800000,4.9,29.52
1723304700000,5.16,29.55
1723305600000,5.66,29.77
