date,cpu,memory
1723219200000,18.54,17.28
1723220100000,15.52,17.26
1723221000000,16.1,17.24
1723221900000,16.22,17.24
1723222800000,17.01,17.24
1723223700000,17.03,17.24
1723224600000,17.06,17.24
1723225500000,15.95,17.24
1723226400000,29.51,17.29
1723227300000,16.67,17.29
1723228200000,15.82,17.29
1723229100000,16.02,17.29
1723230000000,16.5,17.29
1723230900000,16.66,17.25
1723231800000,20.36,17.25
1723232700000,15.93,17.24
1723233600000,16.27,17.24
1723234500000,15.75,17.24
1723235400000,18.93,17.37
1723236300000,15.74,17.2
1723237200000,15.84,17.21
1723238100000,16.77,17.19
1723239000000,17.66,17.19
1723239900000,16.67,17.19
1723240800000,31.69,17.24
1723241700000,16.67,17.22
1723242600000,16.15,17.23
1723243500000,16.25,17.2
1723244400000,16.61,17.2
1723245300000,17.03,17.2
1723246200000,16.6,17.2
1723247100000,16.03,17.2
1723248000000,16.41,17.2
1723248900000,16.62,17.19
1723249800000,16.39,17.19
1723250700000,16.06,17.2
1723251600000,16.79,17.2
1723252500000,15.38,17.22
1723253400000,18.24,17.23
1723254300000,18.14,17.24
1723255200000,17.54,17.29
1723256100000,18.48,17.31
1723257000000,18.72,17.3
1723257900000,17.19,17.28
1723258800000,17.17,17.26
1723259700000,16.51,17.27
1723260600000,15.94,17.24
1723261500000,16.75,17.24
1723262400000,15.61,17.24
1723263300000,17.04,17.23
1723264200000,18.42,17.24
1723265100000,15.46,17.24
1723266000000,15.84,17.24
1723266900000,17.29,17.24
1723267800000,15.9,17.25
1723268700000,17.68,17.24
1723269600000,17.3,17.25
1723270500000,16.46,17.24
1723271400000,16.11,17.24
1723272300000,16.69,17.24
1723273200000,16.21,17.26
1723274100000,16.24,17.27
1723275000000,19.36,17.26
1723275900000,20.47,17.27
1723276800000,18.01,17.27
1723277700000,16.14,17.27
1723278600000,15.98,17.28
1723279500000,15.91,17.27
1723280400000,16.35,17.3
1723281300000,16.54,17.29
1723282200000,16.82,17.35
1723283100000,16.61,17.34
1723284000000,16.23,17.34
1723284900000,17.02,17.29
1723285800000,15.99,17.3
1723286700000,17.03,17.29
1723287600000,17.3,17.32
1723288500000,16.11,17.29
1723289400000,17.2,17.27
1723290300000,15.29,17.27
1723291200000,17.43,17.27
1723292100000,15.83,17.27
1723293000000,16.02,17.28
1723293900000,15.99,17.27
1723294800000,16.37,17.27
1723295700000,16.18,17.27
1723296600000,15.64,17.28
1723297500000,16.18,17.28
1723298400000,17.85,17.27
1723299300000,16.92,17.28
1723300200000,16.42,17.27
1723301100000,15.93,17.27
1723302000000,15.98,17.26
1723302900000,20.25,17.26
1723303800000,16.43,17.07
1723304700000,17.07,17.07
1723305600000,16.24,17.07
1723306500000,14.89,17.07
1723307400000,15.78,17.07
1723308300000,15.81,17.08
1723309200000,16.86,17.07
1723310100000,15.67,17.08
1723311000000,18.62,17.08
1723311900000,16.33,17.08
1723312800000,18.54,17.08
1723313700000,15.97,17.07
1723314600000,17.19,17.08
1723315500000,16.12,17.08
1723316400000,16.25,17.08
1723317300000,17.88,17.08
1723318200000,20.72,17.07
1723319100000,16.62,17.08
1723320000000,16.54,17.08
1723320900000,16.2,17.08
1723321800000,23.17,17.18
1723322700000,16.23,17.13
1723323600000,16.74,17.13
1723324500000,16.47,17.14
1723325400000,16.46,17.13
1723326300000,16.37,17.12
1723327200000,29.07,17.13
1723328100000,16.8,17.12
1723329000000,25.19,17.15
1723329900000,17.11,17.18
1723330800000,16.48,17.18
1723331700000,15.99,17.19
1723332600000,17.09,17.19
1723333500000,16.34,17.19
1723334400000,15.05,17.16
1723335300000,18.29,17.2
1723336200000,16.23,17.17
1723337100000,15.38,17.18
1723338000000,16.4,17.15
1723338900000,15.6,17.15
1723339800000,16.31,17.16
1723340700000,16.28,17.19
1723341600000,17.67,17.19
1723342500000,18.33,17.14
1723343400000,19.12,17.18
1723344300000,16.98,17.16
1723345200000,16.79,17.16
1723346100000,16.42,17.19
1723347000000,20.32,17.19
1723347900000,19.78,17.2
1723348800000,16.58,17.2
1723349700000,16.76,17.16
1723350600000,15.54,17.17
1723351500000,16.04,17.15
1723352400000,17.05,17.17
1723353300000,19.06,17.17
1723354200000,16.86,17.19
