date,cpu,memory
1723219200000,6.24,48.97
1723220100000,3.27,48.91
1723221000000,6.23,48.96
1723221900000,7.35,48.9
1723222800000,7.22,48.95
1723223700000,6.03,48.92
1723224600000,4.78,48.85
1723225500000,7.15,48.93
1723226400000,5.35,48.92
1723227300000,8.41,48.86
1723228200000,12.72,48.94
1723229100000,4.27,48.91
1723230000000,7.3,48.9
1723230900000,6.82,48.91
1723231800000,3.84,48.9
1723232700000,5.97,48.91
1723233600000,3.21,48.84
1723234500000,4.28,48.86
1723235400000,7.87,49.09
1723236300000,3.33,48.87
1723237200000,3.21,48.87
1723238100000,3.33,48.93
1723239000000,4.34,48.9
1723239900000,5.78,48.82
1723240800000,10.05,48.92
1723241700000,3.02,48.91
1723242600000,3.52,48.97
1723243500000,5.6,48.98
1723244400000,5.28,48.9
1723245300000,3.02,48.9
1723246200000,3.46,48.96
1723247100000,4.59,48.97
1723248000000,5.52,48.88
1723248900000,3.52,48.79
1723249800000,3.33,48.75
1723250700000,5.65,48.75
1723251600000,6.23,48.66
1723252500000,3.2,48.66
1723253400000,4.16,48.75
1723254300000,5.85,48.74
1723255200000,3.58,48.7
1723256100000,3.46,48.76
1723257000000,6.35,48.78
1723257900000,5.48,48.73
1723258800000,4.16,48.72
1723259700000,4.53,48.8
1723260600000,6.29,48.67
1723261500000,3.9,48.67
1723262400000,4.66,48.71
1723263300000,9.99,48.69
1723264200000,3.08,48.64
1723265100000,3.96,48.75
1723266000000,5.4,48.75
1723266900000,3.52,48.69
1723267800000,4.34,48.78
1723268700000,6.74,48.77
1723269600000,3.27,48.73
1723270500000,6.53,48.82
1723271400000,5.97,48.76
1723272300000,3.64,48.82
1723273200000,5.46,48.83
1723274100000,3.77,48.76
1723275000000,4.72,48.88
1723275900000,5.9,48.85
1723276800000,4.65,48.92
1723277700000,5.78,48.95
1723278600000,3.53,48.88
1723279500000,4.72,49.02
1723280400000,5.55,48.94
1723281300000,3.33,49.03
1723282200000,5.37,49.05
