date,cpu,memory
1723219200000,9.96,29.31
1723220100000,10.2,29.29
1723221000000,9.86,29.29
1723221900000,14.25,29.33
1723222800000,41.55,29.7
1723223700000,9.97,29.28
1723224600000,10.6,29.34
1723225500000,10.3,29.3
1723226400000,24.12,29.35
1723227300000,9.55,30.21
1723228200000,10.22,30.2
1723229100000,9.95,30.21
1723230000000,10.56,30.19
1723230900000,10.11,30.13
1723231800000,15.57,30.16
1723232700000,9.34,30.14
1723233600000,9.72,30.14
1723234500000,9.86,30.13
1723235400000,17.47,30.46
1723236300000,10.32,30.12
1723237200000,9.82,30.16
1723238100000,9.6,30.19
1723239000000,10.32,30.12
1723239900000,9.6,30.12
1723240800000,17.15,30.12
1723241700000,9.18,30.11
1723242600000,9.7,30.11
1723243500000,10.09,30.11
1723244400000,9.48,30.11
1723245300000,9.82,30.11
1723246200000,9.51,30.12
1723247100000,9.72,30.12
1723248000000,9.68,30.16
1723248900000,9.79,30.17
1723249800000,9.97,30.16
1723250700000,9.73,30.15
1723251600000,9.95,30.21
1723252500000,9.85,30.21
1723253400000,9.84,30.16
1723254300000,9.87,30.17
1723255200000,10.07,30.16
1723256100000,10.08,30.16
1723257000000,9.7,30.16
1723257900000,10.09,30.16
1723258800000,10.05,30.16
1723259700000,9.93,30.16
1723260600000,9.96,30.16
1723261500000,9.48,30.14
1723262400000,9.63,30.14
1723263300000,9.82,30.14
1723264200000,10.11,30.15
1723265100000,9.7,30.17
1723266000000,10.32,30.21
1723266900000,9.45,30.21
1723267800000,10.11,30.21
1723268700000,9.59,30.21
1723269600000,10.2,30.19
1723270500000,10.2,30.17
1723271400000,10.25,30.18
1723272300000,10.98,30.21
1723273200000,9.72,30.16
1723274100000,10.07,30.16
1723275000000,9.98,30.19
1723275900000,9.6,30.19
1723276800000,9.23,30.16
1723277700000,10.32,30.17
1723278600000,10.3,30.17
1723279500000,10.08,30.17
1723280400000,10.09,30.17
1723281300000,10.0,30.16
1723282200000,10.12,30.16
1723283100000,10.3,30.16
1723284000000,10.1,30.18
1723284900000,10.46,30.19
1723285800000,9.83,30.14
1723286700000,10.05,30.12
1723287600000,10.47,30.12
1723288500000,9.98,30.13
1723289400000,10.73,30.13
1723290300000,9.97,30.14
1723291200000,9.73,30.12
1723292100000,9.45,30.12
1723293000000,9.82,30.12
1723293900000,9.79,30.12
1723294800000,9.84,30.13
1723295700000,9.97,30.12
1723296600000,10.19,30.14
1723297500000,9.96,30.15
1723298400000,10.33,30.17
1723299300000,10.34,30.17
1723300200000,9.95,30.16
1723301100000,10.12,30.16
1723302000000,9.83,30.16
1723302900000,10.2,30.16
1723303800000,10.47,30.16
1723304700000,10.34,30.14
