date,cpu,memory
1723219200000,10.72,30.11
1723220100000,11.86,30.2
1723221000000,10.95,30.12
1723221900000,24.26,30.14
1723222800000,11.18,30.09
1723223700000,10.58,30.06
1723224600000,10.38,30.11
1723225500000,11.35,30.07
1723226400000,17.3,30.59
1723227300000,10.77,30.64
1723228200000,10.34,30.64
1723229100000,10.94,30.62
1723230000000,10.94,30.66
1723230900000,11.31,30.67
1723231800000,10.84,30.62
1723232700000,10.58,30.62
1723233600000,11.58,30.62
1723234500000,10.82,30.6
1723235400000,16.64,31.05
1723236300000,10.43,30.62
1723237200000,9.65,30.62
1723238100000,9.82,30.61
1723239000000,9.59,30.6
1723239900000,9.91,30.59
1723240800000,17.57,30.61
1723241700000,10.33,30.58
1723242600000,9.35,30.58
1723243500000,9.91,30.58
1723244400000,9.83,30.57
1723245300000,9.84,30.59
1723246200000,9.94,30.62
1723247100000,10.05,30.6
1723248000000,10.09,30.62
1723248900000,9.46,30.55
1723249800000,9.57,30.61
1723250700000,9.79,30.55
1723251600000,9.47,30.54
1723252500000,9.93,30.54
1723253400000,9.58,30.61
1723254300000,10.37,30.55
1723255200000,9.97,30.56
1723256100000,9.96,30.6
1723257000000,9.56,30.62
1723257900000,9.72,30.6
1723258800000,10.11,30.64
1723259700000,9.82,30.64
1723260600000,10.32,30.64
1723261500000,9.7,30.65
1723262400000,9.72,30.63
1723263300000,9.2,30.59
1723264200000,9.95,30.57
1723265100000,10.06,30.61
1723266000000,9.94,30.6
1723266900000,9.68,30.6
1723267800000,10.18,30.61
1723268700000,9.43,30.6
1723269600000,10.1,30.62
1723270500000,10.08,30.62
1723271400000,9.57,30.56
1723272300000,10.56,30.56
1723273200000,9.57,30.57
1723274100000,10.72,30.57
1723275000000,9.34,30.22
1723275900000,9.18,30.21
1723276800000,10.05,30.22
1723277700000,9.82,30.21
1723278600000,10.2,30.21
1723279500000,11.89,30.23
1723280400000,10.83,30.24
1723281300000,11.5,30.23
1723282200000,11.16,30.22
1723283100000,11.33,30.23
1723284000000,11.33,30.25
1723284900000,9.98,30.24
1723285800000,10.05,30.24
1723286700000,9.8,30.24
1723287600000,10.17,30.27
1723288500000,10.05,30.26
1723289400000,9.7,30.26
1723290300000,9.82,30.27
1723291200000,9.96,30.26
1723292100000,10.57,30.3
1723293000000,9.54,30.31
1723293900000,9.75,30.31
1723294800000,9.83,30.31
1723295700000,9.95,30.27
1723296600000,9.53,30.26
1723297500000,9.84,30.26
1723298400000,10.08,30.25
1723299300000,10.94,30.24
1723300200000,10.19,30.23
1723301100000,9.68,30.23
1723302000000,9.55,30.23
1723302900000,9.41,30.22
1723303800000,9.96,30.22
1723304700000,9.44,30.22
1723305600000,10.36,30.32
1723306500000,9.68,30.33
1723307400000,9.85,30.34
1723308300000,9.58,30.33
1723309200000,9.7,30.34
1723310100000,9.2,30.32
1723311000000,9.68,30.33
1723311900000,9.44,30.33
1723312800000,28.87,30.52
1723313700000,9.72,30.34
1723314600000,9.68,30.34
1723315500000,9.31,30.34
1723316400000,9.72,30.38
1723317300000,9.78,30.37
1723318200000,18.72,30.36
1723319100000,9.18,30.36
1723320000000,9.93,30.42
1723320900000,9.6,30.42
1723321800000,19.99,30.72
1723322700000,9.82,30.44
1723323600000,10.43,30.36
1723324500000,10.31,30.4
1723325400000,9.59,30.42
1723326300000,10.06,30.36
1723327200000,18.64,30.37
1723328100000,10.81,30.36
1723329000000,9.85,30.37
1723329900000,10.05,30.36
1723330800000,10.16,30.35
1723331700000,9.44,30.36
1723332600000,10.46,30.34
1723333500000,9.72,30.34
1723334400000,9.32,30.33
1723335300000,9.44,30.32
1723336200000,10.43,30.32
1723337100000,9.58,30.37
1723338000000,10.17,30.37
1723338900000,10.49,30.35
1723339800000,9.93,30.36
1723340700000,10.32,30.32
1723341600000,9.97,30.3
1723342500000,10.33,30.29
1723343400000,10.71,30.29
1723344300000,10.06,30.29
1723345200000,9.92,30.29
1723346100000,9.58,30.29
1723347000000,10.06,30.29
1723347900000,9.72,30.34
1723348800000,9.68,30.34
1723349700000,10.19,30.34
1723350600000,10.05,30.39
1723351500000,9.81,30.33
1723352400000,10.2,30.32
1723353300000,10.07,30.31
1723354200000,10.23,30.32
1723355100000,9.69,30.31
1723356000000,10.18,30.3
1723356900000,9.72,30.3
1723357800000,11.1,30.3
1723358700000,9.62,30.29
1723359600000,10.05,30.35
1723360500000,9.84,30.29
1723361400000,9.71,30.35
1723362300000,9.93,30.29
1723363200000,10.81,30.34
1723364100000,9.95,30.36
1723365000000,9.81,30.3
1723365900000,9.79,30.29
1723366800000,10.18,30.29
1723367700000,9.1,30.29
