date,cpu,memory
1723219200000,10.45,38.63
1723220100000,10.07,38.6
1723221000000,10.08,38.6
1723221900000,10.55,38.59
1723222800000,9.69,38.6
1723223700000,9.96,38.59
1723224600000,9.96,38.58
1723225500000,9.84,38.58
1723226400000,16.74,39.12
1723227300000,9.93,39.26
1723228200000,9.47,39.08
1723229100000,9.19,39.09
1723230000000,10.19,39.1
1723230900000,9.8,39.08
1723231800000,11.46,39.1
1723232700000,10.07,39.1
1723233600000,9.74,39.07
1723234500000,9.21,39.08
1723235400000,17.26,39.19
1723236300000,9.57,39.07
1723237200000,8.94,39.02
1723238100000,9.75,39.03
1723239000000,9.69,38.96
1723239900000,8.7,39.01
1723240800000,22.82,38.99
1723241700000,9.33,38.98
1723242600000,8.56,38.92
1723243500000,9.97,38.94
1723244400000,8.67,38.89
1723245300000,9.71,38.88
1723246200000,9.46,38.89
1723247100000,10.2,38.88
1723248000000,9.82,38.87
1723248900000,9.3,38.86
1723249800000,9.45,38.85
1723250700000,8.7,38.82
1723251600000,9.66,38.8
1723252500000,9.46,38.8
1723253400000,10.23,38.8
1723254300000,11.24,38.74
1723255200000,9.47,38.73
1723256100000,10.09,38.71
1723257000000,9.21,38.7
1723257900000,9.2,38.68
1723258800000,10.46,38.68
1723259700000,10.87,38.7
1723260600000,10.49,38.73
1723261500000,9.61,38.7
1723262400000,10.09,38.73
1723263300000,10.3,38.76
1723264200000,9.7,38.76
1723265100000,10.36,38.75
1723266000000,11.06,38.75
1723266900000,10.09,38.68
1723267800000,12.33,38.74
1723268700000,10.16,38.74
1723269600000,10.11,38.74
1723270500000,9.3,38.67
1723271400000,9.82,38.67
1723272300000,9.95,38.71
1723273200000,8.97,38.68
1723274100000,10.3,38.72
1723275000000,8.66,38.71
1723275900000,10.22,38.72
1723276800000,10.34,38.66
1723277700000,8.58,38.65
1723278600000,10.49,38.65
1723279500000,11.59,38.63
1723280400000,10.96,38.63
1723281300000,9.97,38.64
1723282200000,9.72,38.65
1723283100000,10.47,38.63
1723284000000,9.46,38.64
1723284900000,9.84,38.65
1723285800000,9.38,38.65
1723286700000,10.18,38.65
1723287600000,8.82,38.67
1723288500000,9.08,38.68
1723289400000,9.07,38.68
1723290300000,9.31,38.67
1723291200000,10.17,38.71
1723292100000,8.81,38.69
1723293000000,9.87,38.69
1723293900000,10.06,38.7
1723294800000,9.09,38.71
1723295700000,9.59,38.7
1723296600000,9.84,38.71
1723297500000,10.46,38.72
1723298400000,10.11,38.72
1723299300000,9.86,38.72
1723300200000,9.59,38.72
1723301100000,9.89,38.72
1723302000000,9.45,38.73
1723302900000,9.6,38.75
1723303800000,8.83,38.78
1723304700000,10.36,38.75
1723305600000,10.18,38.76
1723306500000,9.59,38.78
1723307400000,9.7,38.75
1723308300000,10.47,38.82
1723309200000,9.31,38.8
1723310100000,9.28,38.72
1723311000000,10.72,38.72
1723311900000,10.93,38.72
1723312800000,14.97,38.81
1723313700000,10.3,38.75
1723314600000,10.1,38.77
1723315500000,9.83,38.78
1723316400000,10.32,38.78
1723317300000,10.21,38.78
1723318200000,9.95,38.8
1723319100000,9.69,38.79
1723320000000,9.45,38.78
1723320900000,9.58,38.75
1723321800000,17.83,39.0
1723322700000,9.74,38.76
1723323600000,9.5,38.75
1723324500000,10.71,38.74
1723325400000,10.85,38.82
1723326300000,10.1,38.83
1723327200000,18.12,38.78
1723328100000,11.02,38.74
1723329000000,9.31,38.81
1723329900000,10.23,38.79
1723330800000,9.7,39.07
1723331700000,10.71,39.07
1723332600000,10.24,39.03
1723333500000,9.83,39.02
1723334400000,10.75,39.02
1723335300000,10.2,39.06
1723336200000,10.47,39.0
1723337100000,9.3,39.04
1723338000000,9.56,39.03
1723338900000,10.61,39.03
1723339800000,9.69,39.08
1723340700000,9.68,39.07
1723341600000,10.22,39.07
1723342500000,9.84,38.98
1723343400000,10.34,38.99
1723344300000,9.95,38.97
1723345200000,9.59,38.99
1723346100000,9.32,39.03
1723347000000,20.44,38.98
1723347900000,11.17,25.72
1723348800000,10.2,25.79
1723349700000,11.83,25.82
1723350600000,9.82,25.9
1723351500000,11.2,25.91
1723352400000,10.71,26.0
1723353300000,9.96,25.93
1723354200000,18.15,25.93
1723355100000,9.85,25.94
1723356000000,10.35,25.94
1723356900000,9.2,25.96
1723357800000,9.61,25.96
1723358700000,10.16,25.97
1723359600000,11.12,25.98
1723360500000,10.62,26.01
1723361400000,9.97,26.02
1723362300000,10.58,26.01
1723363200000,9.33,26.15
1723364100000,10.88,26.18
1723365000000,9.6,26.19
1723365900000,10.69,26.11
1723366800000,10.45,26.12
1723367700000,10.32,26.14
1723368600000,9.7,26.16
1723369500000,10.32,26.14
1723370400000,9.46,26.19
1723371300000,10.12,26.2
1723372200000,10.85,26.19
1723373100000,9.96,26.2
1723374000000,10.09,26.24
1723374900000,9.69,26.24
1723375800000,9.78,26.23
1723376700000,9.99,26.17
1723377600000,10.47,26.17
1723378500000,9.97,26.49
1723379400000,9.47,26.54
1723380300000,12.08,26.7
1723381200000,10.81,26.72
1723382100000,9.98,26.73
1723383000000,9.45,26.74
1723383900000,10.63,26.7
1723384800000,16.38,26.74
1723385700000,10.56,26.71
1723386600000,9.99,26.82
1723387500000,10.86,26.84
1723388400000,15.06,26.74
1723389300000,9.88,26.74
1723390200000,9.2,26.89
1723391100000,10.85,26.94
1723392000000,9.98,26.95
1723392900000,9.2,26.92
1723393800000,9.83,26.95
1723394700000,11.08,26.94
1723395600000,9.58,27.0
1723396500000,10.96,26.89
1723397400000,9.84,26.85
1723398300000,10.87,26.84
1723399200000,13.32,26.95
1723400100000,9.73,26.88
1723401000000,10.12,26.83
1723401900000,9.71,26.82
1723402800000,9.95,26.79
1723403700000,9.61,26.81
1723404600000,9.98,26.82
1723405500000,9.23,26.84
1723406400000,10.33,26.79
1723407300000,10.56,26.72
1723408200000,20.51,27.04
1723409100000,11.45,26.86
1723410000000,9.75,26.92
1723410900000,10.45,26.89
1723411800000,9.47,26.9
1723412700000,9.95,26.8
1723413600000,18.41,26.83
1723414500000,10.46,26.77
1723415400000,9.66,26.77
1723416300000,9.71,26.79
1723417200000,10.24,27.52
1723418100000,9.7,27.67
1723419000000,10.39,27.72
1723419900000,10.57,27.72
1723420800000,10.98,27.65
1723421700000,9.6,27.6
1723422600000,39.33,29.08
1723423500000,13.72,29.27
1723424400000,14.61,29.46
1723425300000,10.84,29.34
1723426200000,25.61,29.72
1723427100000,17.74,29.86
1723428000000,22.77,30.01
1723428900000,20.2,30.18
1723429800000,26.11,30.44
1723430700000,19.15,30.7
1723431600000,30.62,30.74
1723432500000,17.75,30.75
1723433400000,25.15,30.73
1723434300000,36.47,30.72
1723435200000,10.86,30.85
1723436100000,14.38,30.95
1723437000000,15.62,30.97
1723437900000,22.81,30.94
1723438800000,15.02,30.95
1723439700000,23.03,30.97
1723440600000,15.83,31.18
1723441500000,23.68,31.43
1723442400000,43.17,31.82
1723443300000,50.96,31.85
1723444200000,69.9,32.03
1723445100000,45.6,32.02
1723446000000,48.36,32.03
1723446900000,45.08,32.05
1723447800000,52.02,32.18
1723448700000,68.09,33.06
1723449600000,75.39,33.48
1723450500000,65.85,34.14
1723451400000,70.42,35.18
1723452300000,51.84,35.52
1723453200000,37.62,35.37
1723454100000,17.69,35.68
1723455000000,24.14,35.42
1723455900000,25.64,35.27
1723456800000,13.63,35.22
1723457700000,10.73,35.22
1723458600000,16.71,35.22
1723459500000,9.69,35.24
1723460400000,12.87,35.23
1723461300000,10.07,35.16
1723462200000,14.14,35.2
1723463100000,13.76,35.12
1723464000000,10.08,34.97
1723464900000,11.5,35.08
1723465800000,11.49,35.16
1723466700000,10.45,35.08
1723467600000,14.37,35.01
1723468500000,9.93,34.91
1723469400000,9.34,35.3
1723470300000,10.71,35.27
1723471200000,22.64,35.22
1723472100000,10.99,35.06
1723473000000,10.24,35.21
1723473900000,10.48,35.07
1723474800000,9.83,34.99
1723475700000,9.62,34.94
1723476600000,11.25,35.03
1723477500000,10.56,35.04
1723478400000,10.08,35.03
1723479300000,9.83,35.03
1723480200000,10.14,35.04
1723481100000,10.95,35.04
1723482000000,10.19,35.03
1723482900000,10.86,35.03
1723483800000,9.32,35.05
1723484700000,9.97,35.04
1723485600000,16.33,35.12
1723486500000,10.96,35.0
1723487400000,10.27,35.07
1723488300000,10.1,34.98
1723489200000,10.45,34.99
1723490100000,10.33,34.97
1723491000000,10.1,34.97
1723491900000,9.86,35.0
1723492800000,11.1,34.97
1723493700000,10.59,34.98
1723494600000,20.44,35.31
1723495500000,10.96,34.98
1723496400000,10.73,34.96
1723497300000,10.5,34.89
1723498200000,10.18,34.88
1723499100000,9.82,34.87
1723500000000,19.67,34.88
1723500900000,10.77,34.87
1723501800000,8.95,34.87
1723502700000,9.57,34.86
1723503600000,10.07,34.87
1723504500000,10.63,34.92
1723505400000,9.82,34.93
1723506300000,10.37,34.97
1723507200000,11.08,34.87
1723508100000,10.49,35.06
1723509000000,35.61,35.82
1723509900000,12.89,35.74
1723510800000,17.98,35.44
1723511700000,19.56,35.8
1723512600000,15.16,35.45
1723513500000,21.71,35.85
1723514400000,14.54,35.41
1723515300000,17.48,35.36
1723516200000,15.53,35.36
1723517100000,21.14,35.29
1723518000000,25.23,35.46
1723518900000,26.09,35.37
1723519800000,13.24,35.38
1723520700000,14.48,35.33
1723521600000,24.2,35.29
1723522500000,19.49,35.32
1723523400000,12.36,35.3
1723524300000,12.48,35.27
1723525200000,21.98,35.33
1723526100000,26.36,35.3
1723527000000,31.38,35.86
1723527900000,22.08,35.79
1723528800000,35.42,35.6
1723529700000,46.04,35.8
