date,cpu,memory
1723219200000,15.54,30.85
1723220100000,15.62,30.89
1723221000000,14.9,30.87
1723221900000,15.19,30.87
1723222800000,15.46,30.84
1723223700000,15.52,30.84
1723224600000,15.15,30.88
1723225500000,15.47,30.86
1723226400000,18.42,30.74
1723227300000,16.19,30.72
1723228200000,14.45,30.71
1723229100000,15.6,30.7
1723230000000,12.1,30.71
1723230900000,15.07,30.71
1723231800000,15.21,30.7
1723232700000,14.4,30.7
1723233600000,9.99,30.71
1723234500000,15.71,30.71
1723235400000,18.9,30.83
1723236300000,15.59,30.69
1723237200000,12.28,30.73
1723238100000,12.26,30.72
1723239000000,14.71,30.74
1723239900000,13.34,30.73
1723240800000,17.26,30.75
1723241700000,9.18,30.73
1723242600000,15.46,30.73
1723243500000,13.88,30.73
1723244400000,9.6,30.73
1723245300000,13.78,30.73
1723246200000,15.03,30.74
1723247100000,10.57,30.73
1723248000000,10.53,30.73
1723248900000,12.93,30.74
1723249800000,10.37,30.74
1723250700000,11.23,30.76
1723251600000,14.89,30.74
1723252500000,12.46,30.76
1723253400000,9.6,30.76
1723254300000,9.67,30.78
1723255200000,15.59,30.8
1723256100000,13.07,30.77
1723257000000,10.55,30.8
1723257900000,12.71,30.79
1723258800000,11.86,30.81
1723259700000,15.16,30.75
1723260600000,15.34,30.76
1723261500000,11.0,30.75
1723262400000,12.59,30.76
1723263300000,11.44,30.79
1723264200000,15.34,30.8
1723265100000,15.31,30.77
1723266000000,14.85,30.8
1723266900000,13.82,30.79
1723267800000,14.84,30.79
1723268700000,13.68,30.79
1723269600000,12.12,30.8
1723270500000,15.0,30.77
1723271400000,11.36,30.78
1723272300000,12.34,30.8
1723273200000,16.05,30.82
1723274100000,13.22,30.82
1723275000000,14.77,30.8
1723275900000,15.33,30.8
1723276800000,15.2,30.83
1723277700000,13.64,30.8
1723278600000,11.84,30.8
1723279500000,15.07,30.8
1723280400000,15.21,30.8
1723281300000,15.35,30.79
1723282200000,15.11,30.79
1723283100000,14.85,30.8
1723284000000,12.76,30.8
1723284900000,15.93,30.8
1723285800000,13.64,30.8
1723286700000,14.95,30.8
1723287600000,12.89,30.81
1723288500000,11.03,30.83
1723289400000,14.6,30.83
1723290300000,15.52,30.84
1723291200000,14.84,30.83
1723292100000,13.01,30.83
1723293000000,13.49,30.83
1723293900000,12.81,30.83
1723294800000,12.97,30.85
1723295700000,12.57,30.86
1723296600000,10.9,30.86
1723297500000,14.66,30.88
1723298400000,15.1,30.86
1723299300000,15.63,30.84
1723300200000,15.08,30.83
1723301100000,14.86,30.83
1723302000000,14.63,30.84
1723302900000,16.7,30.88
1723303800000,10.94,30.87
1723304700000,10.99,30.86
1723305600000,10.88,30.87
1723306500000,12.15,30.84
1723307400000,14.76,30.87
1723308300000,13.9,30.85
1723309200000,15.03,30.86
1723310100000,12.08,30.86
1723311000000,15.19,30.86
1723311900000,12.93,30.85
1723312800000,14.95,30.87
1723313700000,15.8,30.89
1723314600000,15.35,30.89
1723315500000,12.41,30.91
1723316400000,20.59,30.91
1723317300000,13.32,30.88
1723318200000,15.39,30.88
1723319100000,15.16,30.87
1723320000000,15.66,30.87
1723320900000,11.33,30.87
1723321800000,18.79,31.06
1723322700000,11.28,30.95
1723323600000,16.47,30.96
1723324500000,14.42,30.95
1723325400000,15.13,30.92
1723326300000,14.73,30.95
1723327200000,23.21,30.96
1723328100000,10.68,30.95
1723329000000,14.33,30.96
1723329900000,12.3,30.95
1723330800000,15.8,30.96
1723331700000,14.69,30.98
1723332600000,14.27,30.97
1723333500000,15.19,30.97
1723334400000,14.92,30.83
1723335300000,14.66,30.84
1723336200000,14.84,30.81
1723337100000,16.41,30.81
1723338000000,12.76,30.8
1723338900000,15.28,30.81
