date,cpu,memory
1723219200000,10.96,29.31
1723220100000,10.52,29.3
1723221000000,10.74,29.3
1723221900000,10.97,29.29
1723222800000,10.63,29.44
1723223700000,10.62,29.29
1723224600000,14.36,29.36
1723225500000,11.37,29.35
1723226400000,19.7,29.84
1723227300000,10.92,29.82
1723228200000,10.37,29.84
1723229100000,10.34,29.83
1723230000000,11.0,29.82
1723230900000,10.75,29.81
1723231800000,16.75,29.82
1723232700000,11.27,29.82
1723233600000,10.77,29.8
1723234500000,11.18,29.81
1723235400000,24.3,29.99
1723236300000,10.88,29.87
1723237200000,10.48,29.86
1723238100000,11.11,29.86
1723239000000,10.58,29.93
1723239900000,10.74,29.96
1723240800000,18.64,29.99
1723241700000,10.64,29.89
1723242600000,11.62,29.89
1723243500000,10.73,29.88
1723244400000,10.72,29.89
1723245300000,10.64,29.88
1723246200000,11.02,29.89
1723247100000,10.61,29.89
1723248000000,11.24,29.87
1723248900000,11.03,29.89
1723249800000,11.12,29.89
1723250700000,10.61,29.87
1723251600000,11.24,29.87
1723252500000,10.41,29.85
1723253400000,10.0,29.86
1723254300000,10.16,29.89
1723255200000,10.42,29.87
1723256100000,10.46,29.87
1723257000000,10.99,29.87
1723257900000,10.51,29.86
1723258800000,9.87,29.87
1723259700000,11.27,29.89
1723260600000,11.01,29.91
1723261500000,10.47,29.89
1723262400000,11.14,29.91
1723263300000,11.87,29.91
1723264200000,10.34,29.92
1723265100000,10.95,29.92
1723266000000,10.87,29.91
1723266900000,10.98,29.9
1723267800000,10.84,29.91
1723268700000,11.32,29.89
1723269600000,10.25,29.91
1723270500000,10.6,29.89
1723271400000,10.77,29.89
1723272300000,10.74,29.89
1723273200000,10.62,29.9
1723274100000,10.58,29.9
1723275000000,11.52,29.88
1723275900000,10.51,29.89
1723276800000,10.61,29.89
1723277700000,11.03,29.88
1723278600000,10.38,29.89
1723279500000,11.4,29.89
1723280400000,10.9,29.89
1723281300000,11.12,29.88
1723282200000,10.97,29.88
1723283100000,10.63,29.87
1723284000000,10.5,29.87
1723284900000,11.26,29.87
1723285800000,11.13,29.89
1723286700000,10.53,29.92
1723287600000,10.63,29.96
1723288500000,11.64,30.01
1723289400000,10.27,29.93
1723290300000,11.13,30.0
1723291200000,10.8,30.01
1723292100000,10.59,29.99
1723293000000,11.65,29.98
1723293900000,11.87,29.97
1723294800000,11.67,29.92
1723295700000,11.27,30.0
1723296600000,11.44,29.91
1723297500000,11.13,29.94
1723298400000,11.72,29.89
1723299300000,10.77,29.89
1723300200000,10.89,29.89
1723301100000,11.94,29.89
1723302000000,12.63,29.89
1723302900000,11.73,29.89
1723303800000,11.88,29.89
1723304700000,12.14,29.63
1723305600000,12.26,31.64
1723306500000,10.75,29.71
1723307400000,11.62,29.72
1723308300000,10.88,29.69
1723309200000,11.69,29.73
1723310100000,11.4,29.7
1723311000000,11.37,29.74
1723311900000,11.38,29.73
1723312800000,25.97,29.86
1723313700000,11.18,29.75
1723314600000,11.29,29.74
1723315500000,11.49,29.73
1723316400000,11.12,29.74
1723317300000,10.99,29.73
1723318200000,18.66,29.73
1723319100000,11.24,29.74
1723320000000,11.91,29.74
1723320900000,11.52,29.73
1723321800000,20.0,29.86
1723322700000,10.99,29.74
1723323600000,11.55,29.73
1723324500000,12.76,29.71
1723325400000,11.66,29.72
1723326300000,11.16,29.72
1723327200000,18.31,29.74
1723328100000,11.25,29.71
1723329000000,11.87,29.7
1723329900000,11.04,29.71
1723330800000,12.26,29.7
1723331700000,11.25,29.69
1723332600000,11.02,29.72
1723333500000,11.9,29.76
1723334400000,11.45,29.69
1723335300000,11.24,29.7
1723336200000,11.49,29.69
1723337100000,10.72,29.67
1723338000000,10.87,29.67
1723338900000,11.27,29.67
1723339800000,11.74,29.69
1723340700000,11.25,29.67
1723341600000,10.2,29.72
1723342500000,11.37,29.73
1723343400000,11.61,29.73
1723344300000,11.15,29.76
1723345200000,11.62,29.72
1723346100000,12.41,29.72
1723347000000,11.65,29.72
1723347900000,10.61,29.75
1723348800000,11.23,29.77
1723349700000,10.91,29.75
1723350600000,10.73,29.72
1723351500000,10.62,29.72
1723352400000,10.91,29.73
1723353300000,10.52,29.72
1723354200000,11.11,29.71
1723355100000,11.03,29.72
1723356000000,10.74,29.75
1723356900000,10.78,29.77
1723357800000,10.48,29.44
1723358700000,11.51,29.44
1723359600000,10.39,29.4
1723360500000,11.0,29.36
1723361400000,10.61,29.4
1723362300000,10.78,29.41
1723363200000,11.38,29.4
1723364100000,11.18,29.35
1723365000000,11.16,29.35
1723365900000,11.34,29.34
1723366800000,11.16,29.36
1723367700000,10.84,29.34
1723368600000,10.76,29.34
1723369500000,11.23,29.34
1723370400000,10.35,29.34
1723371300000,11.12,29.34
1723372200000,10.95,29.34
1723373100000,10.49,29.35
1723374000000,10.63,29.39
1723374900000,10.77,29.38
1723375800000,10.91,29.38
1723376700000,10.85,29.37
1723377600000,10.87,29.38
1723378500000,11.05,29.38
1723379400000,10.78,29.38
1723380300000,11.25,29.38
1723381200000,10.74,29.37
1723382100000,11.38,29.36
1723383000000,12.76,29.36
1723383900000,11.1,29.37
1723384800000,11.02,29.36
1723385700000,11.19,29.36
1723386600000,10.88,29.36
1723387500000,11.36,29.35
1723388400000,11.26,29.34
1723389300000,10.33,29.33
1723390200000,10.25,29.34
1723391100000,10.52,29.35
1723392000000,11.48,29.35
1723392900000,11.51,29.33
1723393800000,10.99,29.34
1723394700000,11.39,29.34
1723395600000,10.78,29.36
1723396500000,11.03,29.35
1723397400000,10.88,29.39
1723398300000,11.38,29.34
1723399200000,19.53,29.41
1723400100000,10.37,29.39
1723401000000,10.38,29.39
1723401900000,12.63,29.39
1723402800000,10.46,29.38
1723403700000,10.87,29.38
1723404600000,21.46,29.38
1723405500000,10.52,29.37
1723406400000,11.25,29.38
1723407300000,11.24,29.39
1723408200000,22.64,29.51
1723409100000,11.02,29.41
1723410000000,10.6,29.41
1723410900000,10.64,29.41
1723411800000,10.24,29.41
1723412700000,10.65,29.38
1723413600000,19.44,29.43
1723414500000,11.5,29.41
1723415400000,10.36,29.39
1723416300000,11.77,29.39
1723417200000,11.14,29.39
1723418100000,11.51,29.39
1723419000000,11.37,29.41
1723419900000,11.39,29.41
1723420800000,11.0,29.46
1723421700000,12.53,29.42
1723422600000,11.41,29.44
1723423500000,11.74,29.47
1723424400000,13.12,29.5
1723425300000,11.53,29.5
1723426200000,11.9,29.53
1723427100000,11.74,29.58
1723428000000,11.29,29.6
1723428900000,11.38,29.49
1723429800000,11.52,29.51
1723430700000,12.27,29.54
1723431600000,11.41,29.56
1723432500000,11.27,29.57
1723433400000,12.5,29.58
1723434300000,11.01,29.56
1723435200000,11.0,29.55
1723436100000,11.38,29.53
1723437000000,10.88,29.54
1723437900000,11.0,29.51
1723438800000,11.37,29.51
1723439700000,11.64,29.52
1723440600000,12.39,29.6
1723441500000,11.41,29.56
1723442400000,12.28,29.58
1723443300000,11.9,29.59
1723444200000,13.16,29.61
1723445100000,12.77,29.61
1723446000000,12.81,29.63
1723446900000,13.32,29.63
1723447800000,15.28,29.66
1723448700000,16.86,29.67
1723449600000,15.67,29.91
1723450500000,20.21,30.1
1723451400000,15.45,30.07
1723452300000,17.62,29.89
1723453200000,11.9,29.76
1723454100000,11.03,29.66
1723455000000,11.83,29.64
1723455900000,10.98,29.68
1723456800000,11.0,29.66
1723457700000,11.39,29.67
1723458600000,10.85,29.58
1723459500000,11.36,29.58
1723460400000,11.48,29.65
1723461300000,11.12,29.58
1723462200000,11.04,29.58
1723463100000,11.23,29.58
1723464000000,11.07,29.58
1723464900000,10.61,29.58
1723465800000,12.17,29.56
1723466700000,11.14,29.56
1723467600000,11.01,29.56
1723468500000,12.1,29.56
1723469400000,11.1,29.61
1723470300000,11.0,29.58
1723471200000,11.55,29.56
1723472100000,11.67,29.57
1723473000000,11.4,29.56
1723473900000,10.88,29.58
1723474800000,11.87,29.58
1723475700000,11.12,29.59
1723476600000,11.79,29.58
1723477500000,10.76,29.58
1723478400000,11.37,29.58
1723479300000,11.07,29.69
1723480200000,10.75,29.71
1723481100000,11.12,29.69
1723482000000,11.94,29.74
1723482900000,10.88,29.68
1723483800000,10.92,29.63
1723484700000,10.86,29.62
1723485600000,19.67,29.75
1723486500000,11.42,29.61
1723487400000,11.54,29.62
1723488300000,11.66,29.62
1723489200000,11.24,29.62
1723490100000,11.14,29.61
1723491000000,19.52,29.62
1723491900000,11.11,29.61
1723492800000,11.5,29.63
1723493700000,10.88,29.64
1723494600000,21.18,29.79
1723495500000,11.03,29.61
1723496400000,11.4,29.58
1723497300000,11.11,29.59
1723498200000,11.13,29.61
1723499100000,11.25,29.64
1723500000000,18.56,29.63
1723500900000,11.27,29.61
1723501800000,11.52,29.66
1723502700000,10.7,29.67
1723503600000,10.99,29.64
1723504500000,11.04,29.64
1723505400000,11.16,29.62
1723506300000,11.63,29.63
1723507200000,11.91,29.64
1723508100000,11.69,29.66
1723509000000,11.25,29.69
1723509900000,11.49,29.7
1723510800000,12.16,29.73
1723511700000,11.54,29.74
1723512600000,12.09,29.77
1723513500000,11.9,29.75
1723514400000,12.39,29.78
1723515300000,12.01,29.77
1723516200000,13.06,29.78
1723517100000,12.12,29.77
1723518000000,12.92,29.76
1723518900000,12.41,29.78
1723519800000,12.17,29.76
1723520700000,12.24,29.76
1723521600000,12.05,29.75
1723522500000,12.64,29.75
1723523400000,12.16,29.73
1723524300000,11.78,29.73
1723525200000,12.46,29.75
1723526100000,11.41,29.77
1723527000000,13.05,29.8
1723527900000,11.25,29.84
1723528800000,13.14,29.84
1723529700000,11.95,29.86
1723530600000,12.9,29.85
1723531500000,12.25,29.87
1723532400000,12.68,29.88
1723533300000,13.71,29.86
1723534200000,16.2,29.86
1723535100000,17.53,30.03
1723536000000,16.11,30.25
1723536900000,15.48,30.32
1723537800000,15.4,30.26
1723538700000,14.05,29.87
1723539600000,12.04,29.84
1723540500000,12.08,29.82
1723541400000,12.26,29.78
1723542300000,12.51,29.77
1723543200000,11.03,29.77
1723544100000,11.21,29.75
1723545000000,10.5,29.72
1723545900000,11.53,29.72
1723546800000,11.38,29.72
1723547700000,11.6,29.73
1723548600000,11.05,29.72
1723549500000,11.0,29.71
1723550400000,11.23,29.38
1723551300000,11.24,29.36
1723552200000,11.13,29.46
1723553100000,10.88,29.56
1723554000000,11.12,29.46
1723554900000,11.0,29.58
1723555800000,11.11,29.48
1723556700000,11.35,29.48
1723557600000,11.39,29.38
1723558500000,11.17,29.38
1723559400000,11.48,29.47
1723560300000,11.25,29.46
1723561200000,12.15,29.48
1723562100000,11.37,29.48
1723563000000,11.13,29.47
1723563900000,12.02,29.35
1723564800000,11.71,29.46
1723565700000,12.53,29.5
1723566600000,11.79,29.53
1723567500000,10.66,29.5
1723568400000,11.15,29.54
1723569300000,10.88,29.49
1723570200000,11.39,29.54
1723571100000,10.52,29.51
1723572000000,17.7,29.63
1723572900000,11.23,29.52
1723573800000,11.15,29.44
1723574700000,11.81,29.41
1723575600000,11.41,29.43
1723576500000,10.94,29.43
1723577400000,15.14,29.43
1723578300000,11.51,29.42
1723579200000,11.36,29.43
1723580100000,11.04,29.42
1723581000000,17.91,29.56
1723581900000,10.76,29.46
1723582800000,11.87,29.46
1723583700000,10.87,29.51
1723584600000,11.85,29.49
1723585500000,11.25,29.44
1723586400000,17.93,29.48
1723587300000,10.35,29.44
1723588200000,11.67,29.43
1723589100000,11.26,29.5
1723590000000,11.44,29.44
1723590900000,11.93,29.51
1723591800000,11.27,29.59
1723592700000,11.43,29.59
1723593600000,12.01,29.61
1723594500000,11.13,29.61
1723595400000,11.76,29.53
1723596300000,11.64,29.58
1723597200000,11.94,29.6
1723598100000,12.4,29.6
1723599000000,11.95,29.64
1723599900000,11.9,29.64
1723600800000,13.31,29.63
1723601700000,11.62,29.63
1723602600000,12.77,29.62
1723603500000,11.35,29.61
1723604400000,15.21,29.63
1723605300000,11.84,29.64
1723606200000,12.73,29.63
1723607100000,11.51,29.62
1723608000000,11.33,29.59
1723608900000,12.25,29.58
1723609800000,12.68,29.59
1723610700000,12.05,29.59
1723611600000,11.54,29.6
1723612500000,11.17,29.59
1723613400000,13.76,29.62
1723614300000,13.78,29.65
1723615200000,12.07,29.66
1723616100000,13.91,29.75
1723617000000,15.7,29.77
1723617900000,15.84,29.78
1723618800000,14.71,29.87
1723619700000,15.19,29.72
1723620600000,14.76,29.92
1723621500000,18.89,29.89
1723622400000,18.88,30.01
1723623300000,16.64,30.06
1723624200000,16.23,30.02
