date,cpu,memory
1723219200000,8.84,28.77
1723220100000,8.05,28.8
1723221000000,8.46,28.8
1723221900000,8.85,28.82
1723222800000,9.3,28.85
1723223700000,9.7,28.83
1723224600000,8.96,28.83
1723225500000,8.94,28.83
1723226400000,10.58,29.02
1723227300000,8.82,28.99
1723228200000,9.08,28.99
1723229100000,9.34,28.97
1723230000000,8.54,29.01
1723230900000,8.69,28.98
1723231800000,15.54,29.04
1723232700000,9.86,29.03
1723233600000,10.49,28.95
1723234500000,10.12,28.96
1723235400000,20.88,29.3
1723236300000,11.1,28.95
1723237200000,9.33,28.94
1723238100000,9.34,28.94
1723239000000,9.44,28.98
1723239900000,10.46,28.99
1723240800000,18.08,29.0
1723241700000,8.59,29.02
1723242600000,9.12,29.05
1723243500000,12.37,29.07
1723244400000,9.09,29.05
1723245300000,9.34,28.77
1723246200000,9.44,28.68
1723247100000,9.07,28.68
1723248000000,9.32,28.68
1723248900000,8.45,28.68
1723249800000,9.5,28.74
1723250700000,9.35,28.68
1723251600000,9.09,28.73
1723252500000,9.2,28.67
1723253400000,9.06,28.74
1723254300000,9.71,28.74
1723255200000,9.33,28.67
1723256100000,9.33,28.7
1723257000000,9.21,28.72
1723257900000,9.09,28.7
1723258800000,9.3,28.7
1723259700000,9.23,28.69
1723260600000,8.97,28.7
1723261500000,9.07,28.7
1723262400000,8.57,28.7
1723263300000,9.58,28.7
1723264200000,9.21,28.7
1723265100000,9.5,28.72
1723266000000,9.46,28.71
1723266900000,8.96,28.71
1723267800000,10.34,28.73
1723268700000,10.31,28.72
1723269600000,8.85,28.72
1723270500000,8.69,28.71
1723271400000,8.85,28.7
1723272300000,9.21,28.7
1723273200000,9.34,28.71
1723274100000,8.43,28.75
1723275000000,9.36,28.75
1723275900000,9.08,28.75
1723276800000,9.36,28.75
1723277700000,9.09,28.75
1723278600000,9.34,28.75
1723279500000,9.17,28.75
1723280400000,9.68,28.75
1723281300000,9.25,28.75
1723282200000,9.3,28.75
1723283100000,8.95,28.75
1723284000000,8.42,28.75
1723284900000,8.6,28.75
1723285800000,9.09,28.75
1723286700000,9.47,28.75
1723287600000,9.07,28.76
1723288500000,9.6,28.75
1723289400000,9.19,28.77
1723290300000,9.42,28.82
1723291200000,9.5,28.77
1723292100000,8.69,28.81
1723293000000,8.86,28.81
1723293900000,9.21,28.82
1723294800000,8.6,28.82
1723295700000,9.6,28.82
1723296600000,9.1,28.82
1723297500000,9.19,28.81
1723298400000,9.21,28.8
1723299300000,9.19,28.81
1723300200000,9.33,28.81
1723301100000,9.36,28.88
1723302000000,8.53,28.9
1723302900000,9.19,28.83
1723303800000,9.59,28.84
1723304700000,8.71,28.84
1723305600000,8.66,29.0
1723306500000,9.29,28.99
1723307400000,9.6,29.06
1723308300000,8.72,29.1
1723309200000,8.8,29.12
1723310100000,8.59,29.11
1723311000000,9.3,29.11
1723311900000,9.36,29.08
1723312800000,9.98,29.18
1723313700000,8.82,29.03
1723314600000,9.35,29.04
1723315500000,8.6,29.03
1723316400000,8.7,29.03
1723317300000,9.09,29.02
1723318200000,16.85,29.02
1723319100000,9.3,29.02
1723320000000,8.7,29.04
1723320900000,9.05,29.02
1723321800000,18.18,29.46
1723322700000,9.06,29.04
1723323600000,9.11,29.04
1723324500000,8.79,29.01
1723325400000,8.94,29.01
1723326300000,9.18,29.01
1723327200000,18.39,29.02
1723328100000,8.93,29.04
1723329000000,8.84,29.04
1723329900000,9.61,29.02
1723330800000,8.44,29.02
1723331700000,8.97,29.06
1723332600000,9.33,29.01
1723333500000,9.32,29.07
1723334400000,9.21,29.07
1723335300000,9.69,29.07
1723336200000,9.6,29.1
1723337100000,9.08,29.09
1723338000000,8.71,29.01
1723338900000,8.71,29.0
1723339800000,9.18,29.03
1723340700000,9.23,29.0
1723341600000,9.51,29.03
1723342500000,9.47,29.0
1723343400000,9.07,29.01
1723344300000,9.7,29.0
1723345200000,9.19,29.02
1723346100000,9.01,28.99
1723347000000,9.19,29.04
1723347900000,9.85,29.06
1723348800000,9.19,29.06
1723349700000,9.36,29.05
1723350600000,9.12,29.06
1723351500000,8.93,29.07
1723352400000,9.18,29.06
1723353300000,9.21,28.76
1723354200000,8.86,28.75
1723355100000,8.93,28.75
1723356000000,9.21,28.75
1723356900000,9.08,28.76
1723357800000,8.99,28.77
1723358700000,9.66,28.75
1723359600000,9.18,28.74
1723360500000,9.1,28.74
1723361400000,8.83,28.73
1723362300000,9.11,28.73
1723363200000,9.34,28.73
1723364100000,9.85,28.79
1723365000000,9.47,28.79
1723365900000,9.23,28.78
1723366800000,9.45,28.77
1723367700000,9.35,28.77
1723368600000,9.48,28.77
1723369500000,9.47,28.76
1723370400000,9.45,28.75
1723371300000,9.21,28.75
1723372200000,9.82,28.75
1723373100000,9.57,28.75
1723374000000,10.34,28.74
1723374900000,10.1,28.74
1723375800000,9.93,28.75
1723376700000,10.05,28.75
1723377600000,9.84,28.75
1723378500000,9.59,28.75
1723379400000,9.95,28.76
1723380300000,9.45,28.76
1723381200000,9.56,28.75
1723382100000,9.87,28.8
1723383000000,9.84,28.8
1723383900000,9.58,28.82
