date,cpu,memory
1723219200000,94.93,68.57
1723220100000,8.4,68.22
1723221000000,8.59,68.26
1723221900000,7.3,68.3
1723222800000,1.88,68.33
1723223700000,1.97,68.36
1723224600000,1.97,68.35
1723225500000,1.88,68.41
1723226400000,2.1,68.39
1723227300000,2.0,68.38
1723228200000,3.1,68.42
1723229100000,1.91,68.42
1723230000000,2.07,68.4
1723230900000,1.88,68.4
1723231800000,4.2,68.4
1723232700000,1.76,68.4
1723233600000,2.92,68.41
1723234500000,2.73,68.45
1723235400000,2.73,68.47
1723236300000,1.94,68.46
1723237200000,1.94,68.47
1723238100000,1.91,68.47
1723239000000,1.88,68.48
1723239900000,1.76,68.51
1723240800000,5.02,68.5
1723241700000,1.91,68.49
1723242600000,2.54,68.49
1723243500000,1.94,68.51
1723244400000,2.04,68.5
1723245300000,1.98,68.48
1723246200000,1.79,68.5
1723247100000,1.79,68.52
1723248000000,1.95,68.52
1723248900000,1.94,68.52
1723249800000,1.88,68.53
1723250700000,1.85,68.55
1723251600000,1.89,68.55
1723252500000,1.66,68.53
1723253400000,1.88,68.54
1723254300000,2.26,68.54
1723255200000,1.82,68.55
1723256100000,1.82,68.52
1723257000000,2.07,68.54
1723257900000,1.94,68.54
1723258800000,1.85,68.54
1723259700000,1.85,68.52
1723260600000,1.98,68.54
1723261500000,1.79,68.53
1723262400000,2.01,68.55
1723263300000,1.95,68.55
1723264200000,1.98,68.56
1723265100000,1.91,68.56
1723266000000,1.97,68.55
1723266900000,1.76,68.56
1723267800000,2.35,68.56
1723268700000,2.07,68.46
1723269600000,2.01,68.46
1723270500000,1.79,68.47
1723271400000,1.92,68.46
1723272300000,1.97,68.46
1723273200000,1.45,68.46
1723274100000,1.44,68.46
1723275000000,1.82,68.48
1723275900000,2.1,68.48
1723276800000,1.88,68.49
1723277700000,2.0,68.49
1723278600000,1.94,68.47
1723279500000,1.91,68.48
1723280400000,1.88,68.48
1723281300000,1.88,68.48
1723282200000,1.44,68.48
1723283100000,1.94,68.48
1723284000000,1.82,68.48
1723284900000,1.82,68.47
1723285800000,1.89,68.48
1723286700000,1.85,68.48
1723287600000,1.85,68.48
1723288500000,1.91,68.47
1723289400000,2.0,68.48
1723290300000,1.98,68.47
1723291200000,1.85,68.46
1723292100000,1.85,68.46
1723293000000,1.82,68.46
1723293900000,2.19,68.46
1723294800000,2.07,68.46
1723295700000,2.01,68.47
1723296600000,1.92,68.47
1723297500000,1.69,68.48
1723298400000,1.6,68.48
1723299300000,1.98,68.48
1723300200000,1.47,68.48
1723301100000,1.94,68.49
1723302000000,1.79,68.49
1723302900000,1.98,68.48
1723303800000,2.07,68.48
1723304700000,2.04,68.48
1723305600000,95.68,68.48
1723306500000,7.9,68.19
1723307400000,9.38,68.25
1723308300000,7.21,68.27
1723309200000,1.95,68.25
1723310100000,1.95,68.25
1723311000000,1.97,68.31
1723311900000,2.35,68.37
1723312800000,1.92,68.39
1723313700000,2.07,68.41
1723314600000,2.92,68.44
1723315500000,2.01,68.45
1723316400000,2.17,68.44
1723317300000,2.1,68.44
1723318200000,2.67,68.45
1723319100000,2.16,68.46
1723320000000,2.16,68.46
1723320900000,2.51,68.47
1723321800000,3.86,68.51
1723322700000,1.91,68.5
1723323600000,1.95,68.5
1723324500000,2.33,68.5
1723325400000,2.17,68.49
1723326300000,1.91,68.49
1723327200000,3.89,68.49
1723328100000,2.23,68.49
1723329000000,1.98,68.49
1723329900000,2.01,68.52
1723330800000,1.91,68.49
1723331700000,2.23,68.5
1723332600000,2.01,68.49
1723333500000,2.04,68.5
1723334400000,2.1,68.5
1723335300000,2.1,68.51
1723336200000,1.95,68.52
1723337100000,1.63,68.52
1723338000000,1.95,68.54
1723338900000,2.2,68.53
1723339800000,1.88,68.53
1723340700000,2.45,68.53
1723341600000,2.26,68.52
1723342500000,2.04,68.55
1723343400000,1.94,68.56
1723344300000,1.88,68.56
1723345200000,2.1,68.54
1723346100000,2.04,68.53
1723347000000,2.1,68.53
1723347900000,1.91,68.54
1723348800000,2.04,68.56
1723349700000,2.23,68.56
1723350600000,1.63,68.56
1723351500000,2.0,68.54
1723352400000,2.01,68.54
1723353300000,1.82,68.54
1723354200000,1.91,68.54
1723355100000,1.85,68.54
1723356000000,1.94,68.54
1723356900000,1.91,68.53
1723357800000,1.91,68.56
1723358700000,1.88,68.56
1723359600000,1.51,68.58
1723360500000,1.92,68.59
1723361400000,2.03,68.59
1723362300000,1.98,68.59
1723363200000,2.1,68.6
1723364100000,1.88,68.62
1723365000000,1.98,68.61
1723365900000,1.95,68.59
1723366800000,2.04,68.58
1723367700000,1.97,68.59
1723368600000,2.04,68.62
1723369500000,2.2,68.61
1723370400000,2.0,68.6
1723371300000,1.95,68.6
1723372200000,2.01,68.6
1723373100000,1.98,68.61
1723374000000,1.91,68.61
1723374900000,2.16,68.54
1723375800000,1.88,68.53
1723376700000,2.13,68.52
1723377600000,1.98,68.52
1723378500000,2.07,68.53
1723379400000,1.98,68.54
1723380300000,1.94,68.54
1723381200000,1.82,68.56
1723382100000,2.01,68.56
1723383000000,1.91,68.56
1723383900000,2.01,68.56
1723384800000,1.69,68.58
1723385700000,1.95,68.56
1723386600000,2.01,68.55
1723387500000,1.91,68.54
1723388400000,2.01,68.54
1723389300000,2.07,68.54
1723390200000,1.95,68.55
1723391100000,1.85,68.57
1723392000000,95.67,68.56
1723392900000,7.93,68.22
1723393800000,8.78,68.27
1723394700000,7.11,68.31
1723395600000,2.1,68.31
1723396500000,2.13,68.32
1723397400000,1.88,68.34
1723398300000,1.97,68.39
1723399200000,2.07,68.39
1723400100000,4.05,68.4
1723401000000,2.73,68.43
1723401900000,2.41,68.44
1723402800000,2.16,68.45
1723403700000,2.23,68.46
1723404600000,3.76,68.47
1723405500000,1.85,68.47
1723406400000,1.88,68.49
1723407300000,1.66,68.55
1723408200000,2.95,68.63
1723409100000,2.01,68.53
1723410000000,1.82,68.56
1723410900000,1.94,68.57
1723411800000,1.97,68.57
1723412700000,1.95,68.54
1723413600000,4.99,68.53
1723414500000,1.76,68.54
1723415400000,1.79,68.54
1723416300000,1.85,68.59
1723417200000,1.94,68.58
1723418100000,1.98,68.58
1723419000000,1.79,68.59
1723419900000,1.88,68.61
1723420800000,1.91,68.61
1723421700000,1.73,68.61
1723422600000,1.85,68.6
1723423500000,2.01,68.61
1723424400000,1.91,68.59
1723425300000,1.79,68.59
1723426200000,1.97,68.59
1723427100000,1.91,68.59
1723428000000,2.01,68.61
1723428900000,1.88,68.59
1723429800000,1.95,68.61
1723430700000,2.07,68.59
1723431600000,1.94,68.59
1723432500000,1.82,68.57
1723433400000,1.91,68.57
1723434300000,1.82,68.57
1723435200000,1.79,68.58
1723436100000,2.01,68.61
1723437000000,2.04,68.6
1723437900000,1.94,68.6
1723438800000,1.91,68.6
1723439700000,1.82,68.61
1723440600000,1.85,68.62
1723441500000,1.85,68.62
1723442400000,1.88,68.62
1723443300000,1.85,68.62
1723444200000,1.91,68.63
1723445100000,1.79,68.64
1723446000000,1.91,68.64
1723446900000,1.98,68.65
1723447800000,1.82,68.66
1723448700000,1.85,68.68
1723449600000,1.98,68.68
1723450500000,1.85,68.67
1723451400000,1.88,68.65
1723452300000,1.76,68.64
1723453200000,1.82,68.65
1723454100000,1.73,68.65
1723455000000,1.82,68.64
1723455900000,1.91,68.64
1723456800000,1.82,68.63
1723457700000,1.85,68.63
1723458600000,2.04,68.63
1723459500000,2.16,68.63
1723460400000,2.16,68.63
1723461300000,2.13,68.63
1723462200000,2.1,68.63
1723463100000,2.04,68.63
1723464000000,2.07,68.62
1723464900000,1.82,68.63
1723465800000,1.79,68.65
1723466700000,1.85,68.65
1723467600000,1.82,68.66
1723468500000,2.07,68.66
1723469400000,1.94,68.66
1723470300000,1.88,68.65
1723471200000,1.82,68.64
1723472100000,1.76,68.65
1723473000000,2.01,68.67
1723473900000,2.01,68.67
1723474800000,1.91,68.68
1723475700000,1.82,68.68
1723476600000,2.07,68.69
1723477500000,1.94,68.7
1723478400000,94.8,68.69
1723479300000,8.28,68.34
1723480200000,7.96,68.28
1723481100000,7.18,68.31
1723482000000,2.41,68.3
1723482900000,2.13,68.29
1723483800000,2.04,68.32
1723484700000,2.32,68.36
1723485600000,1.98,68.35
1723486500000,2.26,68.36
1723487400000,2.32,68.39
1723488300000,1.85,68.4
1723489200000,1.88,68.42
1723490100000,1.95,68.43
1723491000000,2.07,68.43
1723491900000,2.1,68.43
1723492800000,2.01,68.45
1723493700000,1.82,68.45
1723494600000,3.01,68.46
1723495500000,2.01,68.45
1723496400000,2.44,68.43
1723497300000,1.91,68.42
1723498200000,1.98,68.43
1723499100000,2.23,68.44
1723500000000,5.09,68.46
1723500900000,2.1,68.46
1723501800000,2.13,68.46
1723502700000,2.01,68.5
1723503600000,1.88,68.52
1723504500000,2.13,68.52
1723505400000,2.48,68.54
1723506300000,2.04,68.54
1723507200000,2.1,68.52
1723508100000,2.01,68.52
1723509000000,2.51,68.53
1723509900000,1.98,68.53
1723510800000,2.07,68.52
1723511700000,2.01,68.52
1723512600000,1.95,68.53
1723513500000,2.2,68.54
1723514400000,2.79,68.54
1723515300000,2.0,68.54
1723516200000,2.26,68.55
1723517100000,1.98,68.54
1723518000000,1.91,68.54
1723518900000,1.95,68.55
1723519800000,2.04,68.55
1723520700000,1.88,68.55
1723521600000,1.92,68.56
1723522500000,2.04,68.55
1723523400000,1.98,68.54
1723524300000,1.95,68.54
1723525200000,1.88,68.55
1723526100000,1.95,68.56
1723527000000,2.01,68.57
1723527900000,1.88,68.56
1723528800000,1.88,68.57
1723529700000,1.98,68.57
1723530600000,1.85,68.58
1723531500000,2.0,68.59
1723532400000,1.88,68.58
1723533300000,1.94,68.59
1723534200000,1.98,68.58
1723535100000,1.98,68.57
1723536000000,1.91,68.57
1723536900000,1.82,68.58
1723537800000,1.94,68.58
1723538700000,1.89,68.59
1723539600000,1.88,68.6
1723540500000,1.98,68.61
1723541400000,1.85,68.6
1723542300000,2.01,68.59
1723543200000,1.82,68.58
1723544100000,1.85,68.6
1723545000000,1.98,68.6
1723545900000,1.97,68.61
1723546800000,1.85,68.6
1723547700000,1.98,68.6
1723548600000,1.98,68.59
1723549500000,2.01,68.57
1723550400000,1.98,68.59
1723551300000,1.95,68.63
1723552200000,2.04,68.64
1723553100000,1.41,68.64
1723554000000,1.54,68.65
1723554900000,1.92,68.65
1723555800000,2.01,68.65
1723556700000,2.01,68.62
1723557600000,2.04,68.61
1723558500000,1.94,68.62
1723559400000,2.01,68.63
1723560300000,2.01,68.63
1723561200000,1.91,68.64
1723562100000,2.08,68.64
1723563000000,2.1,68.63
1723563900000,1.88,68.63
1723564800000,94.75,68.66
1723565700000,8.44,68.34
1723566600000,8.93,68.39
1723567500000,8.85,68.46
1723568400000,2.16,68.51
1723569300000,2.14,68.51
1723570200000,2.07,68.49
1723571100000,2.04,68.52
1723572000000,2.01,68.55
1723572900000,2.1,68.54
1723573800000,2.79,68.55
1723574700000,2.04,68.56
1723575600000,2.48,68.58
1723576500000,1.95,68.57
1723577400000,4.23,68.59
1723578300000,1.92,68.59
1723579200000,2.32,68.6
1723580100000,2.91,68.65
1723581000000,4.2,68.64
1723581900000,2.07,68.68
1723582800000,2.04,68.64
1723583700000,2.23,68.64
1723584600000,2.04,68.65
1723585500000,2.01,68.65
1723586400000,4.49,68.58
1723587300000,2.01,68.6
1723588200000,2.29,68.61
1723589100000,1.98,68.63
1723590000000,2.17,68.61
1723590900000,1.41,68.59
1723591800000,2.01,68.58
1723592700000,1.98,68.57
1723593600000,1.91,68.58
1723594500000,1.92,68.6
1723595400000,2.13,68.6
1723596300000,1.97,68.59
1723597200000,2.01,68.59
1723598100000,1.91,68.58
1723599000000,2.04,68.57
1723599900000,2.22,68.61
1723600800000,1.82,68.61
1723601700000,2.17,68.6
1723602600000,2.29,68.6
1723603500000,2.01,68.61
1723604400000,1.95,68.61
1723605300000,1.91,68.59
1723606200000,1.95,68.61
1723607100000,2.04,68.61
1723608000000,2.03,68.61
1723608900000,1.97,68.61
1723609800000,1.91,68.61
1723610700000,2.04,68.61
1723611600000,2.01,68.61
1723612500000,2.07,68.6
1723613400000,2.01,68.61
1723614300000,1.95,68.62
1723615200000,2.04,68.63
1723616100000,2.26,68.64
1723617000000,1.95,68.64
1723617900000,1.88,68.65
1723618800000,1.91,68.66
1723619700000,1.98,68.66
1723620600000,1.98,68.65
1723621500000,1.91,68.66
1723622400000,1.91,68.65
1723623300000,2.04,68.65
1723624200000,2.38,68.7
1723625100000,2.01,68.69
1723626000000,2.19,68.7
1723626900000,2.04,68.69
1723627800000,2.0,68.69
1723628700000,1.97,68.66
1723629600000,2.04,68.67
1723630500000,1.88,68.68
1723631400000,1.98,68.69
1723632300000,2.07,68.7
1723633200000,2.1,68.7
1723634100000,2.04,68.71
1723635000000,2.07,68.68
1723635900000,2.2,68.69
1723636800000,1.94,68.67
1723637700000,1.97,68.67
1723638600000,2.0,68.67
1723639500000,1.91,68.68
1723640400000,1.94,68.68
1723641300000,2.04,68.68
1723642200000,2.04,68.68
1723643100000,2.19,68.7
1723644000000,2.01,68.68
1723644900000,1.98,68.68
1723645800000,1.91,68.69
1723646700000,2.07,68.71
1723647600000,2.01,68.69
1723648500000,1.91,68.69
1723649400000,2.0,68.68
1723650300000,2.07,68.67
1723651200000,95.78,68.7
1723652100000,7.78,68.42
1723653000000,8.63,68.46
1723653900000,8.24,68.55
1723654800000,2.04,68.54
1723655700000,2.13,68.51
1723656600000,2.17,68.51
1723657500000,2.04,68.54
1723658400000,2.19,68.58
1723659300000,2.13,68.58
1723660200000,2.73,68.61
1723661100000,2.1,68.63
1723662000000,2.16,68.65
1723662900000,2.13,68.66
1723663800000,3.11,68.69
1723664700000,2.19,68.72
1723665600000,2.23,68.7
1723666500000,2.57,68.71
1723667400000,2.85,68.76
1723668300000,2.04,68.71
1723669200000,2.07,68.69
1723670100000,2.23,68.7
1723671000000,2.23,68.68
1723671900000,2.04,68.68
1723672800000,4.39,68.71
1723673700000,2.04,68.73
1723674600000,2.07,68.74
